timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567788996235,2056,HTTP Request,200,OK,Thread Group 1-34,text,true,,1021,117,699,699,http://valentarmo.tk/,2056,0,1009
1567788996952,1340,HTTP Request,200,OK,Thread Group 1-593,text,true,,1021,117,697,697,http://valentarmo.tk/,1340,0,153
1567788996854,1438,HTTP Request,200,OK,Thread Group 1-189,text,true,,1021,117,697,697,http://valentarmo.tk/,1438,0,251
1567788996244,2049,HTTP Request,200,OK,Thread Group 1-25,text,true,,1021,117,695,695,http://valentarmo.tk/,2049,0,1002
1567788996316,1978,HTTP Request,200,OK,Thread Group 1-121,text,true,,1021,117,694,694,http://valentarmo.tk/,1978,0,924
1567788996240,2055,HTTP Request,200,OK,Thread Group 1-100,text,true,,1021,117,693,693,http://valentarmo.tk/,2055,0,1004
1567788996262,2034,HTTP Request,200,OK,Thread Group 1-110,text,true,,1021,117,692,692,http://valentarmo.tk/,2034,0,984
1567788996812,1485,HTTP Request,200,OK,Thread Group 1-382,text,true,,1021,117,691,691,http://valentarmo.tk/,1485,0,293
1567788996393,1905,HTTP Request,200,OK,Thread Group 1-334,text,true,,1021,117,690,690,http://valentarmo.tk/,1905,0,846
1567788996376,1923,HTTP Request,200,OK,Thread Group 1-351,text,true,,1021,117,689,689,http://valentarmo.tk/,1923,0,864
1567788996220,2082,HTTP Request,200,OK,Thread Group 1-77,text,true,,1021,117,688,688,http://valentarmo.tk/,2082,0,1026
1567788996205,2098,HTTP Request,200,OK,Thread Group 1-93,text,true,,1021,117,687,687,http://valentarmo.tk/,2098,0,1041
1567788996248,2055,HTTP Request,200,OK,Thread Group 1-27,text,true,,1021,117,687,687,http://valentarmo.tk/,2055,0,999
1567788996195,2109,HTTP Request,200,OK,Thread Group 1-106,text,true,,1021,117,685,685,http://valentarmo.tk/,2109,0,1053
1567788996735,1569,HTTP Request,200,OK,Thread Group 1-427,text,true,,1021,117,685,685,http://valentarmo.tk/,1569,0,370
1567788996217,2088,HTTP Request,200,OK,Thread Group 1-63,text,true,,1021,117,682,682,http://valentarmo.tk/,2088,0,1027
1567788996853,1463,HTTP Request,200,OK,Thread Group 1-280,text,true,,1021,117,680,680,http://valentarmo.tk/,1463,0,252
1567788996233,2084,HTTP Request,200,OK,Thread Group 1-83,text,true,,1021,117,679,679,http://valentarmo.tk/,2084,0,1013
1567788996236,2081,HTTP Request,200,OK,Thread Group 1-35,text,true,,1021,117,679,679,http://valentarmo.tk/,2081,0,1008
1567788996750,1570,HTTP Request,200,OK,Thread Group 1-418,text,true,,1021,117,677,677,http://valentarmo.tk/,1570,0,355
1567788996218,2104,HTTP Request,200,OK,Thread Group 1-102,text,true,,1021,117,676,676,http://valentarmo.tk/,2104,0,1027
1567788996226,2097,HTTP Request,200,OK,Thread Group 1-104,text,true,,1021,117,675,675,http://valentarmo.tk/,2097,0,1021
1567788996207,2118,HTTP Request,200,OK,Thread Group 1-72,text,true,,1021,117,674,674,http://valentarmo.tk/,2118,0,1043
1567788996299,2028,HTTP Request,200,OK,Thread Group 1-70,text,true,,1021,117,673,673,http://valentarmo.tk/,2028,0,951
1567788996219,2108,HTTP Request,200,OK,Thread Group 1-7,text,true,,1021,117,673,673,http://valentarmo.tk/,2108,0,1025
1567788997067,1260,HTTP Request,200,OK,Thread Group 1-588,text,true,,1021,117,673,673,http://valentarmo.tk/,1260,0,188
1567788997071,1257,HTTP Request,200,OK,Thread Group 1-584,text,true,,1021,117,671,671,http://valentarmo.tk/,1257,0,184
1567788996252,2076,HTTP Request,200,OK,Thread Group 1-41,text,true,,1021,117,671,670,http://valentarmo.tk/,2076,0,998
1567788996190,2139,HTTP Request,200,OK,Thread Group 1-16,text,true,,1021,117,669,669,http://valentarmo.tk/,2139,0,1064
1567788996229,2100,HTTP Request,200,OK,Thread Group 1-32,text,true,,1021,117,669,669,http://valentarmo.tk/,2100,0,1021
1567788996193,2137,HTTP Request,200,OK,Thread Group 1-94,text,true,,1021,117,667,667,http://valentarmo.tk/,2137,0,1061
1567788996228,2102,HTTP Request,200,OK,Thread Group 1-28,text,true,,1021,117,667,667,http://valentarmo.tk/,2102,0,1026
1567788997079,1252,HTTP Request,200,OK,Thread Group 1-581,text,true,,1021,117,665,665,http://valentarmo.tk/,1252,0,176
1567788996203,2128,HTTP Request,200,OK,Thread Group 1-109,text,true,,1021,117,664,664,http://valentarmo.tk/,2128,0,1048
1567788996190,2142,HTTP Request,200,OK,Thread Group 1-84,text,true,,1021,117,664,664,http://valentarmo.tk/,2142,0,1061
1567788996228,2104,HTTP Request,200,OK,Thread Group 1-82,text,true,,1021,117,662,662,http://valentarmo.tk/,2104,0,1023
1567788996844,1489,HTTP Request,200,OK,Thread Group 1-362,text,true,,1021,117,661,661,http://valentarmo.tk/,1489,0,262
1567788996827,1506,HTTP Request,200,OK,Thread Group 1-374,text,true,,1021,117,661,661,http://valentarmo.tk/,1506,0,367
1567788996681,1653,HTTP Request,200,OK,Thread Group 1-448,text,true,,1021,117,659,659,http://valentarmo.tk/,1653,0,517
1567788996296,2039,HTTP Request,200,OK,Thread Group 1-68,text,true,,1021,117,658,658,http://valentarmo.tk/,2039,0,955
1567788996780,1555,HTTP Request,200,OK,Thread Group 1-403,text,true,,1021,117,658,658,http://valentarmo.tk/,1555,0,418
1567788996679,1657,HTTP Request,200,OK,Thread Group 1-449,text,true,,1021,117,656,656,http://valentarmo.tk/,1657,0,518
1567788996778,1558,HTTP Request,200,OK,Thread Group 1-404,text,true,,1021,117,656,656,http://valentarmo.tk/,1558,0,419
1567788997094,1243,HTTP Request,200,OK,Thread Group 1-557,text,true,,1021,117,654,654,http://valentarmo.tk/,1243,0,168
1567788997085,1255,HTTP Request,200,OK,Thread Group 1-562,text,true,,1021,117,653,653,http://valentarmo.tk/,1255,0,177
1567788996687,1655,HTTP Request,200,OK,Thread Group 1-445,text,true,,1021,117,652,652,http://valentarmo.tk/,1655,0,510
1567788997074,1269,HTTP Request,200,OK,Thread Group 1-576,text,true,,1021,117,651,651,http://valentarmo.tk/,1269,0,182
1567788996740,1606,HTTP Request,200,OK,Thread Group 1-421,text,true,,1021,117,650,650,http://valentarmo.tk/,1606,0,454
1567788996470,1877,HTTP Request,200,OK,Thread Group 1-161,text,true,,1021,117,649,649,http://valentarmo.tk/,1877,0,764
1567788996517,1831,HTTP Request,200,OK,Thread Group 1-275,text,true,,1021,117,649,649,http://valentarmo.tk/,1830,0,712
1567788996540,1808,HTTP Request,200,OK,Thread Group 1-225,text,true,,1021,117,647,647,http://valentarmo.tk/,1808,0,689
1567788996519,1831,HTTP Request,200,OK,Thread Group 1-272,text,true,,1021,117,646,646,http://valentarmo.tk/,1831,0,710
1567788996551,1800,HTTP Request,200,OK,Thread Group 1-264,text,true,,1021,117,645,645,http://valentarmo.tk/,1800,0,678
1567788997083,1269,HTTP Request,200,OK,Thread Group 1-571,text,true,,1021,117,643,643,http://valentarmo.tk/,1269,0,179
1567788996554,1799,HTTP Request,200,OK,Thread Group 1-259,text,true,,1021,117,642,642,http://valentarmo.tk/,1799,0,675
1567788997078,1277,HTTP Request,200,OK,Thread Group 1-570,text,true,,1021,117,641,641,http://valentarmo.tk/,1277,0,184
